Id,Front,Left,Rear,Right
2c9180975a056a64015a1ddc0bd36b21,3.95264727615e-08,1.30336523796e-08,1.0,2.33209096479e-08
2c9180975a056a64015a1df843fd6dbd,1.54408397179e-08,1.35861899508e-08,7.58874207918e-09,1.0
2c9180975a056a64015a1e58c1407a8d,6.88330725751e-09,1.0,3.76879283337e-09,8.58868087761e-09
2c9180975a056a64015a1e6cb57a7c39,3.89490182329e-08,1.42062219766e-08,1.0,2.42507880444e-08
2c91809a59f17e5d015a21a5627830de,1.0,6.73088362824e-10,2.38798114616e-09,2.13952855432e-08
2c91809a59f17e5d015a21a5627830df,1.0,5.261149294e-10,2.1368153913e-09,2.16998632396e-08
2c9180975a056a64015a1ddebacd6b56,1.0,7.6690587214e-10,2.23460605575e-09,2.73048730293e-08
2c9180975a056a64015a1e4c3a117921,3.90320877841e-08,1.37538922473e-08,1.0,2.37237447465e-08
2c9180975a056a64015a1e630c227b80,2.24099245827e-08,8.8676550547e-09,9.47452782896e-09,1.0
2c9180975a056a64015a1dee29f76cc7,3.66756474079e-08,1.35977522575e-08,1.0,2.05539940623e-08
2c9180975a056a64015a1dee29f76cc6,1.0,6.42391639882e-10,2.11410933204e-09,2.6255184693e-08
2c9180975a056a64015a1df0d6066cf2,1.0,5.4937238092e-10,2.08990957873e-09,2.35327508591e-08
2c9180975a056a64015a1dfb2f626e3e,1.0,5.75420044946e-10,2.13269890637e-09,2.34976322844e-08
2c9180975a056a64015a1dc26fe66860,3.83483893529e-08,1.36770861303e-08,1.0,2.27345822168e-08
2c9180975a056a64015a1e074c876fec,4.11278477941e-08,1.2355840795e-08,1.0,2.43058000393e-08
2c9180975a056a64015a1dc26fe66864,1.0,5.38346978107e-10,2.00073579926e-09,2.52541809687e-08
2c9180975a056a64015a1e5b850e7ae4,4.07643803157e-08,1.08008677557e-08,1.0,2.13423820838e-08
2c9180975a056a64015a1de468f06bb3,1.0,4.97931362808e-10,1.93985294494e-09,2.51598493151e-08
2c9180975a056a64015a1e5b850e7ae0,4.22132480082e-08,1.25613368596e-08,1.0,2.60536978658e-08
2c9180975a056a64015a1de468f06bb6,3.83483893529e-08,1.36770861303e-08,1.0,2.27345822168e-08
2c9180975a056a64015a1de468f06bb4,3.72478048405e-08,1.41229028472e-08,1.0,2.19225544384e-08
2c91809e5aba7d25015acd6875ca2097,1.75129226676e-08,1.0,8.04753952366e-09,1.40092293321e-08
2c91809e5aba7d25015acd6875ca20a6,3.85052345564e-08,1.47519170213e-08,1.0,2.4401954235e-08
2c9180845aba7d30015acd98669002cf,2.99816740323e-08,1.08720090708e-08,1.41579103996e-08,1.0
2c9180a35b853b13015b8b8c25f75365,1.0,6.11491357549e-10,2.08871808738e-09,2.57984869023e-08
2c91808e5aba7da4015acd419c8a57ef,1.0,6.42395303618e-10,2.22387841475e-09,2.37150583615e-08
2c91808e5aba7da4015acd3f993557d2,2.5858390984e-08,1.01972883471e-08,1.1740477035e-08,1.0
2c9180935b853a2d015b8b9b42525151,2.5858390984e-08,1.01972883471e-08,1.1740477035e-08,1.0
2c91808e5aba7da4015acd3f993557cf,3.77614135516e-08,2.35333352805e-08,1.0,3.42014416788e-08
2c91809e5aba7d25015acd4a4ef21f0c,3.0584850208e-08,1.87832860377e-08,1.0,1.80708070729e-08
2c9180ad5b853aa1015b8b8a84325536,1.0,5.65497149108e-10,2.02493377621e-09,2.56995740244e-08
2c91808e5aba7da4015acd3f655a57bc,2.51040539467e-08,1.0,1.0970161668e-08,1.63910733875e-08
2c91808e5b853b1a015b8b88bca84d1a,1.0,7.58075269225e-10,2.19532991785e-09,2.80194871749e-08
2c91809e5aba7d25015acd4a4ef21f09,4.26967545764e-08,1.60234119306e-08,1.0,3.25911386767e-08
2c91808d5aba7da4015acd3f1f015be1,1.0,7.21715021079e-10,2.062148452e-09,3.04881062618e-08
2c9180975a056a64015a1e5865077a5f,1.0,5.06655106758e-10,2.042938263e-09,2.30041941052e-08
2c9180975a056a64015a1e44cfea77fb,4.02108462083e-08,2.03313952341e-08,1.0,3.47818698287e-08
2c9180975a056a64015a1e4bc3fa78f2,2.66053383768e-08,8.91053364427e-09,1.14281348829e-08,1.0
2c91809a59f17e5d015a21bde7a934f1,1.0,7.26289972608e-10,2.61456278849e-09,1.90488265162e-08
2c9180975a056a64015a1e55b78a79f3,1.0,5.85495818495e-10,2.1354016333e-09,2.37848656326e-08
2c9180975a056a64015a1e55b78a79f2,3.92357861756e-08,1.68027085579e-08,1.0,2.82593983769e-08
2c9180975a056a64015a1e6ed9d67c4c,1.51589762964e-08,1.67176104071e-08,8.12095102276e-09,1.0
2c9180975a056a64015a1e6ed9d67c4b,1.73487855193e-08,1.0,7.77187558754e-09,1.46834500114e-08
2c91809a59f17e5d015a21a830a03131,1.0,8.05754962752e-10,2.3795834192e-09,2.51005101148e-08
2c9180975a056a64015a1e6ed9d67c46,2.96978974745e-08,2.66039172914e-08,1.0,2.2463932936e-08
2c9180975a056a64015a1e627fb17b5e,1.14496252479e-08,1.0,6.16559248101e-09,9.63860902203e-09
2c9180975a056a64015a1e627fb17b56,5.89298849718e-08,0.999999880791,2.20915428173e-08,2.54578793601e-08
2c91809659f86230015a08c500dd6dbd,1.0,6.11491357549e-10,2.08871808738e-09,2.57984869023e-08
2c91809659f86230015a0a2596bb2eb7,2.47089122496e-08,5.61415713918e-09,8.65397975502e-09,1.0
2c91809659f86230015a0886ce2a6828,1.0,4.90806673081e-10,2.02114458503e-09,2.28830625559e-08
2c91809659f86230015a0811d9775e27,3.62129135567e-08,1.10246567431e-08,1.0,1.68250924304e-08
2c91809659f86230015a0886ce2a682c,3.29209548511e-08,5.39739364314e-09,1.15896732211e-08,1.0
2c91809659f86230015a099b02860d6e,1.70074869743e-08,1.47768117742e-08,8.73363958931e-09,1.0
2c91809659f86230015a0864733f6529,3.18751744999e-08,5.33377919609e-09,1.11369242717e-08,1.0
2c91809659f86230015a08ac90ce6ba6,1.0,6.65140109657e-10,2.22962492913e-09,2.42994957489e-08
2c91809659f86230015a0872ec18667c,3.20632267403e-08,1.56309880595e-08,1.0,1.72330931747e-08
2c91808d5aba7da4015acde018f764ac,2.27207976877e-08,9.26469390095e-09,9.79839054338e-09,1.0
2c91808d5aba7da4015acde018f764aa,3.21055111385e-08,2.0383385646e-08,1.0,2.14529851661e-08
2c91808d5aba7da4015acde018f764a5,2.57651961988e-08,8.80623574062e-09,1.09833928619e-08,1.0
2c91808d5aba7da4015acde018f764a2,3.08663246074e-08,1.62303592788e-08,1.0,1.63646767248e-08
2c91809e5aba7d25015acde2402b2b28,3.16873212114e-08,5.47829248632e-09,1.11946816261e-08,1.0
2c9180845aba7d30015acdbd097004cf,3.76106079614e-08,1.2212169942e-08,1.0,1.98639789062e-08
2c9180a35b853b13015b8bb2ab0455c2,1.0,6.42391639882e-10,2.11410933204e-09,2.6255184693e-08
2c91808e5aba7da4015acd9760c05c19,3.59971608077e-08,1.37428788349e-08,1.0,1.99161043213e-08
2c91808d5aba7da4015acdaa928a6139,1.0,6.24043317021e-10,2.07434602828e-09,2.66160480322e-08
2c91808d5aba7da4015acd7e94115ef8,1.0,6.76820488543e-10,2.23249285725e-09,2.4597047954e-08
2c91809e5aba7d25015acd799cb12206,1.80902226532e-08,1.15127809508e-08,8.39925107243e-09,1.0
2c9180a35b853b13015b8bc3d9c256d6,1.0,6.02699223862e-10,2.06899186672e-09,2.59752006571e-08
2c91809e5aba7d25015acd6cad9c20fa,1.0,6.02699223862e-10,2.06899186672e-09,2.59752006571e-08
2c9180a35b853b13015b8bc3603156c3,1.0,5.00905206202e-10,2.11136508277e-09,2.1325821109e-08
2c91808e5b853b1a015b8b9ce3424e44,1.0,6.25833662671e-10,2.16407469722e-09,2.45007321098e-08
2c91809e5aba7d25015acd792dfc21f8,2.22267519945e-08,1.0,9.37594180073e-09,1.71736349586e-08
2c91809e5aba7d25015acd792dfc21f7,1.0,6.25833662671e-10,2.16407469722e-09,2.45007321098e-08
2c91809e5aba7d25015acdd948f62aac,4.14262331105e-08,1.26942403256e-08,1.0,2.52408405288e-08
2c91808e5aba7da4015acde486e76120,1.0,6.36811658961e-10,2.16686268928e-09,2.48006521986e-08
2c91808e5aba7da4015acde2207160e2,1.0,5.58988855204e-10,2.09255812678e-09,2.38201405267e-08
2c91808e5aba7da4015acde486e76111,1.82286647998e-08,1.0,8.06851918611e-09,1.51497552281e-08
2c91808e5aba7da4015acddfaf4660b1,1.64267532909e-08,1.32376900552e-08,8.0271815861e-09,1.0
2c91808e5aba7da4015acddfaf4660a7,3.27266853617e-08,5.54359846916e-09,1.16497567149e-08,1.0
2c91808d5aba7da4015acdec7849655e,3.47140023393e-08,9.38870048373e-09,1.0,1.34425892639e-08
2c91808d5aba7da4015acdec7849654e,1.65276361486e-08,1.61178821401e-08,8.78380745917e-09,1.0
2c91808d5aba7da4015acdec78496551,1.0,7.9879253212e-10,2.43919839882e-09,2.37110775458e-08
2c91808d5aba7da4015acdec78496554,2.19259419509e-08,7.90844634224e-09,8.81134276653e-09,1.0
2c9180975a056a64015a1e2d0f6074cc,1.0,5.0183668332e-10,2.46058107223e-09,1.57480251062e-08
2c9180975a056a64015a1e552aa279e6,1.0,6.08015082726e-10,2.01875982597e-09,2.750045347e-08
2c9180975a056a64015a1e5f2efb7b2d,1.0,6.59453047724e-10,2.06545514025e-09,2.81384888723e-08
2c9180975a056a64015a1e3f26a4771b,9.09524278114e-09,1.0,4.68091876371e-09,1.01181827361e-08
2c9180975a056a64015a1e3f26a47716,1.0,5.87275228447e-10,2.22803486771e-09,2.18984403944e-08
2c9180975a056a64015a1e3f26a47712,3.0433433551e-08,2.03754950689e-08,1.0,1.90984472681e-08
2c9180975a056a64015a1e45b9a57842,2.92461201923e-08,6.38910657713e-09,1.09721494113e-08,1.0
2c9180975a056a64015a1e2d3dda74d1,1.0,6.18673445807e-10,2.23657603549e-09,2.27108323259e-08
2c9180975a056a64015a1e45b9a57841,3.27702238678e-08,1.95198683883e-08,1.0,2.16520703589e-08
2c9180975a056a64015a1e5853567a3d,1.32786563967e-08,1.0,6.270419739e-09,1.26969279535e-08
2c9180975a056a64015a1e58d40e7aa6,1.74525016661e-08,1.2280702677e-08,8.30358182213e-09,1.0
2c9180975a056a64015a1e5853567a58,1.59870232608e-08,1.51662646886e-08,8.25667711979e-09,1.0
2c9180975a056a64015a1e5853567a59,3.60704923708e-08,1.76242753724e-08,1.0,2.45149891498e-08
2c9180975a056a64015a1e58d40e7a9d,1.0,5.54191470492e-10,2.1448718357e-09,2.25031708823e-08
2c9180975a056a64015a1e44e95b7810,1.96529370555e-08,1.0,8.35919955477e-09,1.65563474042e-08
2c9180845aba7d30015acdc86667056c,2.17312994266e-08,9.20352505318e-09,9.31148047556e-09,1.0
2c91809e5aba7d25015acdc01e892898,1.0,8.7264084847e-10,2.86211965239e-09,1.85947168774e-08
2c9180845aba7d30015acdc86667056b,3.64126613306e-08,1.32353674687e-08,1.0,1.97938216928e-08
2c91808e5aba7da4015acd4229d357ff,2.9018304204e-08,5.95475668774e-09,1.05553752405e-08,1.0
2c91809e5aba7d25015acd3757f71e0b,1.0,6.15148154637e-10,2.27377805473e-09,2.18664286677e-08
2c91808d5aba7da4015acdd9284b6414,1.0,5.77099479315e-10,2.0109967025e-09,2.65134953992e-08
2c91808d5aba7da4015acdd9284b6429,3.60671918997e-08,1.53098991262e-08,1.0,2.18499192073e-08
2c91808e5b853b1a015b8b67599c4a67,3.51934801301e-08,1.28806512123e-08,1.0,1.79853252291e-08
2c9180845aba7d30015acdaa5f9703b4,1.0,6.34974128833e-10,2.18475326719e-09,2.43343745154e-08
2c91808e5aba7da4015acd4229d35801,2.6550033283e-08,1.06005293432e-08,1.22822489956e-08,1.0
2c9180845aba7d30015acdaa5f9703af,2.47442368817e-08,1.0,1.09179758567e-08,1.60520432502e-08
2c91808d5aba7da4015acd4cef4c5cf8,3.28352918189e-08,1.42627758493e-08,1.0,1.6833020311e-08
2c91808e5b853b1a015b8b93bdf24dae,1.0,8.22398094069e-10,2.4863586745e-09,2.33923209692e-08
2c9180ad5b853aa1015b8c0df5d85c0b,0.999999880791,6.75072868717e-08,4.64704541514e-08,4.13793799225e-09
2c91808e5aba7da4015acdba35e15e79,1.0,4.48572450296e-08,4.11707787862e-08,3.62230490047e-09
2c91809e5aba7d25015acdc01e89288f,4.52634125736e-08,3.80925797572e-08,3.7710883305e-08,0.999999880791
2c9180a35b853b13015b8b57334a503f,2.72228675158e-08,8.00055488526e-09,1.1186208404e-08,1.0
2c91808d5aba7da4015acd4ac98d5cdd,2.72228675158e-08,8.00055488526e-09,1.1186208404e-08,1.0
2c9180ad5b853aa1015b8b65e92d5251,1.0,5.99452487648e-10,2.32797003896e-09,2.04111252344e-08
2c91808e5aba7da4015acd5409db58fa,1.0,5.99452487648e-10,2.32797003896e-09,2.04111252344e-08
2c91808e5aba7da4015acd5409db58f4,9.82871384281e-09,1.0,4.90306328871e-09,1.08781907926e-08
2c9180ad5b853aa1015b8c0df5d85bfc,1.0,6.55669185612e-10,2.32351626828e-09,2.21021672075e-08
2c91808d5aba7da4015acd4ac98d5cdf,2.11809805251e-08,1.0,9.5264249822e-09,1.50719365877e-08
2c9180a35b853b13015b8b57334a5041,2.11809805251e-08,1.0,9.5264249822e-09,1.50719365877e-08
2c91808d5aba7da4015acd4ac98d5cdc,1.0,6.67066180071e-10,2.21134577316e-09,2.47650593366e-08
2c91808e5aba7da4015acd5409db58f8,1.0,5.72296210422e-10,2.2811235123e-09,2.04412415883e-08
2c91808e5aba7da4015acd9f8e0d5c93,1.0,5.12559938937e-10,2.07942441044e-09,2.2418388923e-08
2c9180935b853a2d015b8bd0b96954b0,1.0,4.60720295248e-10,2.08114259159e-09,2.0458598371e-08
2c91808e5aba7da4015acd9f8e0e5c9a,1.0,4.60720295248e-10,2.08114259159e-09,2.0458598371e-08
2c91809e5aba7d25015acd4d0d041f48,3.26628928349e-08,1.54645665162e-08,1.0,1.77824013292e-08
2c91809e5aba7d25015acd4d0d041f4d,1.0,6.06235284195e-10,2.03535388543e-09,2.69821818222e-08
2c9180ad5b853aa1015b8b69c6a9528e,1.0,5.59002732992e-10,1.98947192054e-09,2.63724260208e-08
2c9180ad5b853aa1015b9253c7b92b67,0.999999880791,6.4290212265e-08,5.74605643067e-08,2.7425584026e-09
2c9180935b853a2d015b8b8fe22a50ca,1.0,5.05205710599e-10,2.05980965617e-09,2.25722516234e-08
2c91809e5aba7d25015acd5a00602027,3.60126115595e-08,1.1948449341e-08,1.0,1.77669416956e-08
2c91808e5aba7da4015acd44d6df5830,3.80675970746e-08,9.04747121666e-09,1.0,1.59041455561e-08
2c91809e5aba7d25015acd5a00602028,3.55694353971e-08,5.49982814846e-09,1.26983810134e-08,1.0
2c91809e5aba7d25015acd41bc7f1e70,3.25667812717e-08,1.41093057238e-08,1.0,1.63904481099e-08
2c9180ad5b853aa1015b8b5514475173,1.95768041777e-08,1.03447419519e-08,8.74208883062e-09,1.0
2c91809e5aba7d25015acd41bc7f1e75,1.95768041777e-08,1.03447419519e-08,8.74208883062e-09,1.0
2c91808e5aba7da4015acd9843905c34,1.7208458658e-08,1.0,7.91691334712e-09,1.39365781138e-08
2c91808e5b853b1a015b8ba12a9c4e68,3.10654222346e-08,1.59337503192e-08,1.73214083077e-08,1.0
2c91808e5b853b1a015b8b72f2ef4bfa,1.39491307394e-08,1.0,6.50851283979e-09,1.30980231106e-08
2c91808e5b853b1a015b8b65b1984a30,1.0,6.02699223862e-10,2.06899186672e-09,2.59752006571e-08
2c91809e5aba7d25015acd4a8a4c1f19,1.0,6.02699223862e-10,2.06899186672e-09,2.59752006571e-08
2c91809e5aba7d25015acd4a8a4c1f27,1.0,7.19399206872e-10,2.18666262874e-09,2.70105022793e-08
2c91808e5aba7da4015acd4a1b465876,0.999999761581,1.04000413614e-07,6.53575824572e-08,3.2927585103e-09
2c91808e5aba7da4015acd4a1b465875,1.0,7.69486141472e-10,2.5814126392e-09,2.05162358213e-08
2c9180935b853a2d015b8b65c9ab4d41,1.0,7.69486141472e-10,2.5814126392e-09,2.05162358213e-08
2c9180ad5b853aa1015b8b622ac55218,1.89394171457e-08,1.0,8.43452152566e-09,1.50703272084e-08
2c9180a35b853b13015b8b57334a5049,1.51285313166e-08,1.0,6.89958001843e-09,1.38685356532e-08
2c9180ad5b853aa1015b8b96730f5602,3.43961303884e-08,1.388719717e-08,1.0,1.82085440059e-08
2c91808d5aba7da4015acd473c315c82,1.0,5.88879223162e-10,2.10055572936e-09,2.47044820156e-08
2c9180935b853a2d015b8b5c6a6f4cbb,3.4971190388e-08,1.88037532212e-08,1.0,2.41724666949e-08
2c91808e5b853b1a015b8b69ace84ac5,2.91889428183e-08,5.79742032158e-09,1.05003961082e-08,1.0
2c91808e5aba7da4015acd4f9c6658c4,2.91889428183e-08,5.79742032158e-09,1.05003961082e-08,1.0
2c91808d5aba7da4015acda20ef360a6,3.78705422577e-08,1.44336533836e-08,1.0,2.31284378316e-08
2c91808d5aba7da4015acd473c315c7e,2.57350887267e-08,8.38650837665e-09,1.07424984463e-08,1.0
2c91808e5aba7da4015acda32f655cd0,6.29658458706e-08,0.999999880791,2.21064642147e-08,2.91769719496e-08
2c91809e5aba7d25015acdb1cb2a2747,2.81840915051e-08,6.80911194095e-09,1.08359872186e-08,1.0
2c91808e5aba7da4015acd5a21f1594b,1.12941096475e-08,1.0,5.581868745e-09,1.13296447779e-08
2c9180a35b853b13015b9226a1482244,2.81840915051e-08,6.80911194095e-09,1.08359872186e-08,1.0
2c9180ad5b853aa1015b8b7bd6ec53d6,2.97042426212e-08,9.64508295453e-09,1.33159900884e-08,1.0
2c91808e5aba7da4015acd5a21f1594e,2.97042426212e-08,9.64508295453e-09,1.33159900884e-08,1.0
2c91808e5aba7da4015acd5a21f15951,1.36786511007e-08,1.0,7.34240801492e-09,9.99109417421e-09
2c9180935b853a2d015b8b8324be4f2e,2.567674251e-08,7.60681295731e-09,1.02772466093e-08,1.0
2c91808e5aba7da4015acd4cd579589f,3.1505919651e-08,2.08357828768e-08,1.97152996151e-08,1.0
2c91808e5aba7da4015acd5a4301596d,1.0,6.96769753006e-10,2.2754873541e-09,2.42650379789e-08
2c91808e5aba7da4015acd5a43015968,1.0,6.25833662671e-10,2.16407469722e-09,2.45007321098e-08
2c9180935b853a2d015b8b6961c34d73,1.0,5.32166366529e-10,2.06755590426e-09,2.34080772543e-08
2c91808e5aba7da4015acd5a62bc5978,4.01884605594e-08,1.33203084118e-08,1.0,2.46043203589e-08
2c91808e5aba7da4015acd5a43015962,1.93379534608e-08,1.0,1.49772265701e-08,5.30211252681e-09
2c9180ad5b853aa1015b8b88d3705522,3.34108207767e-08,1.65031917021e-08,1.0,1.96942515629e-08
2c91809e5aba7d25015acde7c2c62b7b,2.99500086953e-08,2.29625491954e-08,1.0,2.0320229055e-08
2c9180ad5b853aa1015b8b88d3705525,1.0,5.09651931768e-10,2.11398831773e-09,2.15855600061e-08
2c91809e5aba7d25015acde7c2c62b79,4.12966159047e-08,1.0,1.51806762716e-08,2.48303297923e-08
2c91809e5aba7d25015acde7c2c62b77,3.89135195178e-08,2.16649151952e-08,2.5190578512e-08,0.999999880791
2c91809e5aba7d25015acde7c2c62b74,2.49972647026e-08,1.19932010989e-08,1.21303616041e-08,1.0
2c91808d5aba7da4015acdd3fa8963bc,2.98835338697e-08,7.16156289826e-09,1.17951763912e-08,1.0
2c91809e5aba7d25015ace00934a2ca0,1.2207978628e-08,1.0,5.8479523446e-09,1.21830652233e-08
2c91809e5aba7d25015ace00934a2ca5,2.10392503419e-08,1.13680016511e-08,9.83895453999e-09,1.0
2c9180ad5b853aa1015b8b730c72535a,3.22664739372e-08,1.41849945123e-08,1.0,1.61354147821e-08
2c91808d5aba7da4015acd4493735c40,3.22664739372e-08,1.41849945123e-08,1.0,1.61354147821e-08
2c91808d5aba7da4015acd4493735c44,2.86659016524e-08,8.23294676877e-09,1.1973498637e-08,1.0
2c91809e5aba7d25015acdea20572ba7,1.0,9.68382485311e-10,2.74066036532e-09,2.21354099494e-08
2c91808d5aba7da4015acd4493735c4a,3.50560043216e-08,2.09643022941e-08,1.0,2.65406665534e-08
2c91808e5b853b1a015b8b7f8bf74cb2,3.50560043216e-08,2.09643022941e-08,1.0,2.65406665534e-08
2c91808d5aba7da4015acd4d46cd5d0f,3.33767466998e-08,1.67732174816e-08,1.0,1.9912533844e-08
2c9180845aba7d30015acd5f0a94011e,1.83424315736e-08,1.20296732575e-08,8.68698890599e-09,1.0
2c9180845aba7d30015acd5f0a94011c,1.0,6.06875050213e-10,2.49410536668e-09,1.79805912381e-08
2c91808e5aba7da4015acd5a4301596c,3.62877941029e-08,8.35083380224e-09,1.0,1.34179716227e-08
2c9180ad5b853aa1015b8b61066151fc,3.34799707957e-08,1.59764752539e-08,1.0,1.92652809261e-08
2c9180ad5b853aa1015b8be0a8835a15,8.88514417596e-09,1.0,4.5012691352e-09,1.03887574099e-08
2c9180ad5b853aa1015b8b88d3705516,1.0,6.57456200592e-10,2.19039031357e-09,2.49340743608e-08
2c9180935b853a2d015b8b9a210c514b,1.0,6.80753731164e-10,2.19607110274e-09,2.55492373924e-08
2c91809e5aba7d25015acd722bec217c,4.28695869914e-08,5.50692380585e-09,1.55286468129e-08,1.0
2c9180a35b853b13015b8b778558522d,2.9248463207e-08,1.0,1.12968239208e-08,2.12934665456e-08
2c91808e5aba7da4015acd68cea25a0a,1.0,6.24043317021e-10,2.07434602828e-09,2.66160480322e-08
2c9180a35b853b13015b8b7785585232,1.0,6.74868827488e-10,2.25096852269e-09,2.41347812846e-08
2c91808e5aba7da4015acd68cea15a01,1.53953454429e-08,1.0,7.01301994255e-09,1.39401405974e-08
2c9180a35b853b13015b8b7785585236,1.0,5.59002732992e-10,1.98947192054e-09,2.63724260208e-08
2c91808e5b853b1a015b8b9c5cfb4e36,1.0,7.19399206872e-10,2.18666262874e-09,2.70105022793e-08
2c91808e5aba7da4015acd68cea25a11,1.0,7.19399206872e-10,2.18666262874e-09,2.70105022793e-08
2c91809659f86230015a095c044c020f,1.0,6.51768972126e-10,2.13427786555e-09,2.60767158977e-08
2c91809659f86230015a07e6fefd5a01,1.0,6.1687888131e-10,2.03799155329e-09,2.73131561812e-08
2c91809659f86230015a095c044c0213,3.81883928924e-08,1.67966831555e-08,1.0,2.66539981197e-08
2c91809659f86230015a09a635dc0f2f,1.0,6.86744938694e-10,2.14264339604e-09,2.70487028331e-08
2c91809659f86230015a0a31b8a531d8,1.0,6.67066180071e-10,2.21134577316e-09,2.47650593366e-08
2c91809659f86230015a08913d696919,4.09535232393e-08,1.7464587998e-08,1.0,3.19735136145e-08
2c91809659f86230015a08d006806f3e,3.83633107504e-08,1.1890385565e-08,1.0,2.0278065449e-08
2c91809659f86230015a08d006806f3d,2.9018304204e-08,5.95475668774e-09,1.05553752405e-08,1.0
2c91809659f86230015a0853b4356380,3.72607367183e-08,1.80648118686e-08,2.22439702213e-08,1.0
