Id,Front,Left,Rear,Right
2c9180975a056a64015a1e58d40e7aa8,1.18668889085e-27,1.0,1.3959856382e-08,2.10899031572e-09
2c9180975a056a64015a1e44e95b7800,1.71181060438e-08,1.42972980677e-10,4.94881965651e-20,1.0
2c9180975a056a64015a1e44e95b7808,1.68629714636e-08,3.05500680309e-10,6.21616730681e-20,1.0
2c9180975a056a64015a1e44e95b780f,3.47550113133e-08,1.2938692652e-11,9.72972245647e-21,1.0
2c91808e5aba7da4015acd4229d357fe,5.41177747836e-26,0.999999761581,1.3818700495e-07,8.35438811464e-08
2c91809e5aba7d25015acdc01e892881,0.0,8.14288455331e-07,0.999999165535,5.79816117604e-15
2c91808e5aba7da4015acd3f655a57c2,0.0,7.25808435575e-09,1.0,1.01145199495e-15
2c91809e5aba7d25015acd47c6251ed2,0.0,1.31785133917e-08,1.0,1.34003280409e-15
2c9180ad5b853aa1015b8b5aeef751bd,1.0,2.33096995988e-27,0.0,5.55512791323e-08
2c91809e5aba7d25015acd49fc7b1f01,6.95022279729e-08,2.54283248104e-12,2.43994632546e-21,0.999999880791
2c91808e5aba7da4015acd2dfdd056ff,0.0,5.62199282683e-08,1.0,2.52226082902e-15
2c9180a35b853b13015b8b57334a5047,8.42020355662e-08,1.44905856203e-08,1.94775362577e-20,0.999999880791
2c9180935b853a2d015b8b60875a4cef,7.79339877948e-28,1.0,1.74509851014e-10,1.89559493102e-10
2c91809e5aba7d25015acdc01e892888,5.76480374548e-09,3.09176739766e-10,2.77223843732e-19,1.0
2c91808d5aba7da4015acd47ee815caa,0.0,4.2718994564e-08,1.0,1.21004628098e-15
2c9180845aba7d30015acdc866670576,4.68921172114e-07,3.33262391905e-06,8.4047124011e-21,0.999996185303
2c91808d5aba7da4015acd47ee815ca0,1.38868167527e-28,1.0,5.77846798189e-12,1.13813923563e-11
2c9180ad5b853aa1015b8c0df5d85bf3,9.9447262869e-08,9.24376237776e-08,2.59623059115e-20,0.999999761581
2c9180ad5b853aa1015b8c0df5d85bf8,0.999999880791,2.08086017506e-28,0.0,7.43945420822e-08
2c91808e5aba7da4015acd5409db58f7,5.55319985551e-08,1.26838692327e-10,9.42907542334e-21,1.0
2c9180935b853a2d015b8bd0b96954a9,1.0,4.71217231345e-28,0.0,5.61250033115e-08
2c91808e5aba7da4015acd9f8e0d5c94,0.0,6.17596427333e-08,0.999999880791,1.83924628288e-15
2c9180ad5b853aa1015b8b69c6a95289,1.0,4.43995415287e-27,0.0,3.86976921618e-08
2c91809e5aba7d25015acd4d0d041f3f,2.45695712664e-08,6.76131164945e-11,2.44942283453e-20,1.0
2c9180ad5b853aa1015b8b69c6a95292,0.0,1.13590111539e-07,0.999999880791,2.69958760004e-15
2c91809e5aba7d25015acd4d0d041f3c,6.42416697442e-27,1.0,3.26397859851e-08,9.88191040108e-09
2c9180845aba7d30015acd5c653c00d9,2.50501578673e-26,1.0,4.57967956891e-08,2.91202120195e-08
2c9180ad5b853aa1015b8b9bfc775648,2.50501578673e-26,1.0,4.57967956891e-08,2.91202120195e-08
2c9180a35b853b13015b8b725f9851ce,0.0,4.72755132819e-08,1.0,2.55813288609e-15
2c9180845aba7d30015acd5c653c00be,0.999999880791,3.35991238084e-28,0.0,6.44472422096e-08
2c91808e5aba7da4015acd44d6df5829,0.0,3.80360319241e-07,0.999999642372,5.11438324146e-15
2c9180935b853a2d015b8b9a210c513c,0.0,1.44116185652e-08,1.0,1.66932713261e-15
2c91808e5aba7da4015acd44d6df5823,0.0,1.44116185652e-08,1.0,1.66932713261e-15
2c9180935b853a2d015b920353111f7c,7.49407074752e-27,1.0,2.96302857805e-08,1.04592192685e-08
2c91808d5aba7da4015acd4aac205ccd,1.0,5.99289213383e-28,0.0,5.45045679701e-08
2c9180935b853a2d015b8b65c9ab4d46,2.47722393709e-08,2.45582554292e-10,3.43797846821e-20,1.0
2c91808d5aba7da4015acd4d46cd5d15,1.0,7.99887528228e-28,0.0,5.43579758983e-08
2c91808e5aba7da4015acd4a1b465873,6.07152303863e-27,1.0,5.0040057431e-08,1.17002603162e-08
2c91808d5aba7da4015acd473c315c7a,0.0,6.68937190085e-08,0.999999880791,2.49066057085e-15
2c9180935b853a2d015b8b5c6a6f4cbd,0.999999880791,4.92897906211e-28,0.0,6.24050997544e-08
2c91808d5aba7da4015acd473c315c7d,1.0,1.07532391774e-27,0.0,4.28393462926e-08
2c91808d5aba7da4015acda20ef360a5,0.999999880791,4.24463885646e-28,0.0,7.96667691816e-08
2c91808d5aba7da4015acdb8ac7b61d7,8.45925569593e-08,4.29833474369e-10,7.35713743071e-21,0.999999880791
2c91808d5aba7da4015acdb8ac7b61d6,2.81903282939e-08,7.05056638073e-11,2.04879551474e-20,1.0
2c91808e5aba7da4015acd5a21f15954,0.999999880791,5.66340307597e-28,0.0,7.93375605213e-08
2c91808e5aba7da4015acd4cd5795897,2.08169943505e-08,1.57265855893e-09,7.28036618413e-20,1.0
2c9180a35b853b13015b8b5b03f15063,2.08169943505e-08,1.57265855893e-09,7.28036618413e-20,1.0
2c9180845aba7d30015acdc5b2610540,4.79923330251e-27,0.999999880791,7.08378991021e-08,1.18215259803e-08
2c91808d5aba7da4015acdb8ac7b61cd,0.999999880791,8.32189321552e-28,0.0,9.04157460013e-08
2c9180845aba7d30015acdc5b2610547,3.87334324614e-08,2.67905669871e-10,1.89813959112e-20,1.0
2c91808e5aba7da4015acd4cd57958a5,1.85408151054e-08,4.83062867485e-10,6.17881363981e-20,1.0
2c91808e5b853b1a015b8b770bcf4c3b,1.0,5.79260071592e-28,0.0,3.58455380933e-08
2c91808e5aba7da4015acd5a43015971,0.0,1.37850720422e-11,1.0,2.82515239942e-16
2c91808e5aba7da4015acd5a43015973,5.77553755932e-08,1.01207979497e-10,8.40426326788e-21,1.0
2c91808d5aba7da4015acdd3fa8963b2,8.16322724972e-08,1.24520820322e-08,1.94905449653e-20,0.999999880791
2c91809e5aba7d25015acde7c2c62b7f,1.0,3.72729386961e-28,0.0,4.93027982884e-08
2c9180ad5b853aa1015b8b88d370551e,6.19699044116e-27,0.999999880791,7.31169365054e-08,1.42525218294e-08
2c9180935b853a2d015b8b6f39a04e0e,0.0,1.23115668771e-08,1.0,1.37850440528e-15
2c91808e5aba7da4015acd546633590d,0.999999880791,1.23309051359e-27,0.0,6.35384225234e-08
2c91808d5aba7da4015acdd3fa8963b7,0.0,1.55092351406e-07,0.999999880791,2.29618519429e-15
2c91808e5b853b1a015b8ba12a9c4e66,0.999999880791,1.23309051359e-27,0.0,6.35384225234e-08
2c9180935b853a2d015b9251f48f23e3,2.11937916106e-08,6.08597561236e-10,5.46911593869e-20,1.0
2c9180ad5b853aa1015b8b730c72535e,4.58557956051e-08,6.14865172666e-11,1.0093102738e-20,1.0
2c91808e5aba7da4015acd5a62bc5988,1.0,1.17859988878e-27,0.0,5.28062820138e-08
2c9180a35b853b13015b8b58df1a5059,8.53744541729e-09,8.53830872671e-09,4.01865486383e-19,1.0
2c9180845aba7d30015acd5c653c00d8,2.14299191725e-08,3.4437386276e-10,4.60812884224e-20,1.0
2c9180ad5b853aa1015b8b6d289f52d5,1.43823193355e-08,9.16426490249e-10,1.04793689422e-19,1.0
2c9180845aba7d30015acd4d2ca00037,0.0,7.40091579132e-08,0.999999880791,2.26360640132e-15
2c9180ad5b853aa1015b8b61066151f5,4.48937813748e-27,0.999999880791,6.07757115745e-08,1.04954898106e-08
2c9180a35b853b13015b8bdae78b5875,0.999999880791,5.94038261686e-28,0.0,8.14622680423e-08
2c91808d5aba7da4015acdae944f616e,0.999999880791,5.94038261686e-28,0.0,8.14622680423e-08
2c91809e5aba7d25015acdb99fff27ce,1.48170553603e-27,1.0,2.6365084338e-08,3.33073457703e-09
2c91809e5aba7d25015acd722bec2179,5.11168192481e-27,1.0,3.7746580972e-08,9.09270969629e-09
2c9180935b853a2d015b8b9a210c514a,1.23889066117e-07,3.52871681528e-12,1.20706421764e-21,0.999999880791
2c91808e5b853b1a015b8b9c5cfb4e2f,0.999999880791,7.20326206668e-28,0.0,8.34948323813e-08
2c91808e5b853b1a015b8b9c5cfb4e29,6.30755923482e-27,1.0,4.88409952482e-08,1.18636993562e-08
2c91808e5aba7da4015acd68cea25a0e,0.0,6.44803179739e-08,0.999999880791,2.38639822658e-15
2c91809659f86230015a08ad579a6bd9,0.999999880791,2.69487943029e-27,0.0,7.63323910746e-08
2c91809659f86230015a085af3516476,0.999999880791,3.68344742627e-28,0.0,7.36257703693e-08
2c91809659f86230015a08d006806f3c,0.0,9.14464735047e-08,0.999999880791,2.33950923548e-15
2c91809659f86230015a0853b4356382,0.999999880791,1.11705140481e-27,0.0,7.07413576606e-08
2c91809659f86230015a09b5d5e012b1,4.54972021894e-27,1.0,1.02060582208e-09,1.46205070273e-09
2c91809659f86230015a09b5d5e012ac,0.0,1.74014203935e-07,0.999999880791,2.89096961227e-15
2c91809659f86230015a08913d696916,2.06856682894e-08,1.27044425327e-11,1.9804048033e-20,1.0
2c91809659f86230015a091d86587829,0.999999880791,9.20285594254e-28,0.0,6.89841215262e-08
2c91808e5aba7da4015acdea7a2b61a5,3.19622287634e-27,1.0,3.45814363811e-08,6.35861630016e-09
2c91809e5aba7d25015acd7eaf23224a,1.0,4.90869776795e-27,0.0,3.4964589446e-08
2c91808d5aba7da4015acd9bc1406042,1.08366307885e-26,0.999999880791,7.6059457399e-08,2.11555022389e-08
2c9180935b853a2d015b8b5ac4b74c9c,0.0,1.23839214439e-07,0.999999880791,4.59960447348e-15
2c91809e5aba7d25015acd75ac2f21b6,6.06307513952e-27,1.0,2.29041106081e-08,8.00692045999e-09
2c91808d5aba7da4015acd99124c6005,1.0,2.98068512292e-27,0.0,5.41158016176e-08
2c91808e5aba7da4015acddda7fe607c,4.69971626524e-27,1.0,4.8477090786e-08,9.70063407379e-09
2c91809e5aba7d25015acda9589c265e,7.8246664259e-08,1.88729902817e-08,2.31964158915e-20,0.999999880791
2c91808e5aba7da4015acdaf08755d6d,1.0,1.06737493079e-27,0.0,5.87281441256e-08
2c91808e5aba7da4015acdaf08755d6c,0.0,5.2981221188e-08,1.0,2.11287731187e-15
2c91808e5aba7da4015acdaf08755d6a,0.0,7.50649942205e-09,1.0,1.05378776045e-15
2c91809e5aba7d25015acd81b03022af,2.59689585391e-08,2.52966623343e-11,1.7403563433e-20,1.0
2c91808d5aba7da4015acdcabe7a6325,2.63700634662e-08,6.2806954082e-11,2.1775065952e-20,1.0
2c91808d5aba7da4015acdcabe7a632a,0.0,8.89931044412e-08,0.999999880791,2.80082688372e-15
2c91809e5aba7d25015acdc38c432900,0.0,2.68094044742e-08,1.0,1.81208595966e-15
2c91809e5aba7d25015acdc38c4328fb,8.55309636449e-08,2.47407866763e-12,1.82373756269e-21,0.999999880791
2c91809e5aba7d25015acdc38c4328f4,2.08319281825e-08,4.60568076732e-11,2.77354854924e-20,1.0
2c9180845aba7d30015acdb5b8cc0441,4.07949440818e-27,1.0,4.36661125036e-08,8.38580493934e-09
2c91809e5aba7d25015acdc892a9292e,0.999999880791,2.28424463646e-28,0.0,7.83894691381e-08
2c91808d5aba7da4015acdc2b30e6266,1.80299064567e-08,3.42938344389e-10,5.84748450674e-20,1.0
2c9180845aba7d30015acdd72cb405ec,1.2316828446e-08,3.52962298278e-10,9.99978901009e-20,1.0
2c9180845aba7d30015acdae1b9903d2,4.11343545678e-27,1.0,3.56913538724e-08,7.64788232743e-09
2c9180935b853a2d015b8b7d5aa84ec6,1.0,2.21019431528e-28,0.0,5.10341173765e-08
2c91808d5aba7da4015acdc65a906300,4.4340977851e-27,1.0,3.3999942417e-08,7.85621701027e-09
2c91808d5aba7da4015acdc65a9062ff,3.31341922788e-08,2.36435714757e-11,1.22124687143e-20,1.0
2c9180935b853a2d015b8b7d5aa84ec9,1.01219882899e-26,0.999999880791,6.52547029745e-08,1.8762300158e-08
2c9180935b853a2d015b8b7d5aa84ec8,0.999999880791,9.20285594254e-28,0.0,6.89841215262e-08
2c91808d5aba7da4015acdcabe7a6330,0.0,1.76673218277e-08,1.0,1.52981095944e-15
2c91808d5aba7da4015acddb8bfb646b,1.45360408155e-08,5.18249831938e-10,8.8278130226e-20,1.0
2c91808d5aba7da4015acdcabe7a6335,6.44840056907e-08,3.29483966152e-12,2.89463555284e-21,0.999999880791
2c91808d5aba7da4015acddb8bfb6461,0.0,1.48556837942e-08,1.0,1.11660245327e-15
2c91809e5aba7d25015acdd6c89f2a6b,0.0,5.9422113452e-08,1.0,2.6921322278e-15
2c9180975a056a64015a1e296a08742a,1.42687388681e-26,0.999999880791,6.41989217343e-08,2.34578187985e-08
2c91809a59f17e5d015a21a48da730b9,3.42345256527e-27,1.0,6.91975721168e-09,3.0534064166e-09
2c91809a59f17e5d015a21a48da730bb,2.61626542652e-08,9.17295198133e-11,2.43906385138e-20,1.0
2c9180975a056a64015a1e556ce479e9,0.0,7.6349397915e-09,1.0,1.20302734246e-15
2c9180975a056a64015a1e52ab4679be,0.999999880791,4.46640102287e-28,0.0,6.95583253219e-08
2c91809a59f17e5d015a21a7937830fe,0.0,8.04798538923e-09,1.0,9.20673991689e-16
2c9180975a056a64015a1e58ec867ab9,0.0,1.58305184073e-07,0.999999880791,3.55268572671e-15
2c9180975a056a64015a1e58ec867abc,0.999999880791,2.44168916867e-27,0.0,9.99233691346e-08
2c91809a59f17e5d015a21bed0cb3545,4.85983662202e-08,4.39475235717e-12,4.60364623418e-21,1.0
2c9180975a056a64015a22a3fb7e1824,3.44020349985e-08,4.33155551358e-12,7.37244996556e-21,1.0
2c9180975a056a64015a22a3fb7f1827,9.27514610819e-27,1.0,3.83358091938e-08,1.3676407562e-08
2c91809659f86230015a08f6a520737e,2.52544207768e-08,9.51807868632e-11,2.58695809035e-20,1.0
2c91809659f86230015a08f6a5207380,1.79277561619e-26,0.999999880791,6.79266705106e-08,2.81155241311e-08
2c91809659f86230015a08913d696913,0.999999880791,5.65576050447e-28,0.0,8.60560689375e-08
2c91809659f86230015a08913d696914,0.0,8.03620459067e-09,1.0,1.02515635277e-15
2c91808e5aba7da4015acdd3b8075fac,0.0,1.95622842369e-08,1.0,1.38936908514e-15
2c9180935b853a2d015b8bc9ea265438,0.999999880791,5.6720731311e-28,0.0,7.31693887701e-08
2c9180935b853a2d015b8bc9ea265436,0.999999880791,4.20626219861e-27,0.0,6.50974456562e-08
2c91808e5aba7da4015acd84a62d5b30,0.999999880791,4.20626219861e-27,0.0,6.50974456562e-08
2c91809e5aba7d25015acda942fe264b,1.14963496168e-26,1.0,4.96066263622e-08,1.79022272562e-08
2c9180935b853a2d015b8bc253ad53f3,1.0,1.65583348453e-27,0.0,5.41407878529e-08
2c91809e5aba7d25015acd9fd7e12580,1.0,1.65583348453e-27,0.0,5.41407878529e-08
2c91808e5aba7da4015acd68cea25a0c,1.45747198324e-26,1.0,4.29142552605e-08,1.95834140015e-08
2c91808e5b853b1a015b8b9c5cfb4e31,1.45747198324e-26,1.0,4.29142552605e-08,1.95834140015e-08
2c9180845aba7d30015acdb98289047e,0.999999880791,3.17431291951e-28,0.0,9.42679889704e-08
2c9180ad5b853aa1015b8bb71bbc57ed,0.999999880791,3.17431291951e-28,0.0,9.42679889704e-08
2c9180ad5b853aa1015b8bb71bbc57ef,1.0,6.36153919931e-28,0.0,3.77281530461e-08
2c9180845aba7d30015acdb98289047f,1.0,6.36153919931e-28,0.0,3.77281530461e-08
2c91808e5aba7da4015acdd3964e5faa,0.999999880791,4.22170825306e-28,0.0,1.10560577582e-07
2c91808e5ba960a0015bab2cbc9615a1,1.0,1.68217847284e-27,0.0,2.91039974343e-08
2c91809e5aba7d25015acda24fb625a1,1.0,1.68217847284e-27,0.0,2.91039974343e-08
2c91809e5aba7d25015acdd6812d2a60,0.999999880791,3.28765832638e-27,0.0,1.08283678912e-07
2c91808e5aba7da4015acddfd49560bb,9.45638150856e-28,1.0,9.0471772296e-09,1.46796064193e-09
2c91808d5aba7da4015acde809146502,0.0,1.49558218254e-07,0.999999880791,3.32850130481e-15
2c91808e5aba7da4015acdad718f5d4d,0.0,6.53941256701e-08,0.999999880791,2.18094530303e-15
2c9180a55ba961a6015bab327ca31455,0.0,6.53941256701e-08,0.999999880791,2.18094530303e-15
2c91808d5aba7da4015acde809146505,0.999999880791,7.94798836129e-28,0.0,7.48709823029e-08
2c91808e5b853b1a015b8b60d8374a04,0.0,3.65116759049e-09,1.0,7.58528592178e-16
2c91808e5aba7da4015acdbd98a75ea6,0.999999880791,6.55419237905e-28,0.0,7.30391533921e-08
